title,date,link
 La Inteligencia Artificial ofrece una precisión del 75% en la selección de embriones cromosómicamente normales ,30 de junio de 2021 - 17:02 h,https://www.eldiario.es/comunitat-valenciana/economia/inteligencia-artificial-ofrece-precision-75-seleccion-embriones-cromosomicamente-normales_1_8091624.html
" La RAE pacta con las tecnológicas para que la inteligencia artificial ""hable español y lo hable bien"" ",21 de junio de 2021 - 14:00 h,https://www.eldiario.es/cultura/rae-dara-certificados-calidad-maquinas-hablen-espanol_1_8059496.html
" Inteligencia artificial, la nube o conexiones seguras: algunos retos para la ciberseguridad de tu pyme ",14 de junio de 2021 - 05:00 h,https://www.eldiario.es/edcreativo/inteligencia-artificial-nube-conexiones-seguras-retos-ciberseguridad-pyme_1_8023608.html
 El Gobierno y ADItech organizan una sesión sobre la inteligencia artificial como aceleradora de la economía circular ,10 de junio de 2021 - 14:37 h,https://www.eldiario.es/navarra/ultimas-noticias/gobierno-aditech-organizan-sesion-inteligencia-artificial-aceleradora-economia-circular_1_8024448.html
" ¿Puede (y debe) la Inteligencia Artificial ser justa, ética e inclusiva? ", 9 de junio de 2021 - 10:40 h,https://www.eldiario.es/agencias/debe-inteligencia-artificial-justa-etica-e-inclusiva_1_8018968.html
 La UE acomete solo el 7 % de la inversión mundial en inteligencia artificial , 1 de junio de 2021 - 10:54 h,https://www.eldiario.es/economia/ue-acomete-7-inversion-mundial-inteligencia-artificial_1_7990810.html
 Facsa crea un 'rastreador' capaz de predecir brotes de Covid con inteligencia artificial ,31 de mayo de 2021 - 10:54 h,https://www.eldiario.es/comunitat-valenciana/economia/facsa-crea-rastreador-capaz-predecir-brotes-covid-inteligencia-artificial_1_7987088.html
 La Inteligencia Artificial permite a niños ciegos captar sonidos del cielo , 5 de mayo de 2021 - 14:10 h,https://www.eldiario.es/tecnologia/inteligencia-artificial-permite-ninos-ciegos-captar-sonidos-cielo_1_7901624.html
 Miami College e IBM impulsan diversidad y un centro de inteligencia artificial ,20 de abril de 2021 - 18:26 h,https://www.eldiario.es/tecnologia/miami-college-e-ibm-impulsan-diversidad-centro-inteligencia-artificial_1_7841200.html
" Tracker, un proyecto europeo para combatir la COVID-19 con inteligencia artificial ",19 de abril de 2021 - 18:02 h,https://www.eldiario.es/comunitat-valenciana/tracker-proyecto-europeo-combatir-covid-19-inteligencia-artificial_1_7836908.html
 SEG Automotive aplica inteligencia artificial en su producción con apoyo CTC ,25 de marzo de 2021 - 11:54 h,https://www.eldiario.es/sociedad/seg-automotive-aplica-inteligencia-artificial-produccion-apoyo-ctc_1_7345705.html
 Añaden la inteligencia artificial a las pruebas de Alzheimer para lograr un diagnóstico preciso ,16 de marzo de 2021 - 15:12 h,https://www.eldiario.es/agencias/anaden-inteligencia-artificial-pruebas-alzheimer-lograr-diagnostico-preciso_1_7315209.html
 La Inteligencia Artificial ayuda a descifrar cómo las bacterias infectan las células humanas ,11 de marzo de 2021 - 20:26 h,https://www.eldiario.es/tecnologia/inteligencia-artificial-ayuda-descifrar-bacterias-infectan-celulas-humanas_1_7299980.html
" Un nuevo informe alerta del uso de Inteligencia Artificial para detectar emociones humanas: ""Es pseudociencia"" ", 1 de febrero de 2021 - 22:04 h,https://www.eldiario.es/tecnologia/informe-alerta-inteligencia-artificial-estudiar-emociones-humanas-pseudociencia_1_7183168.html
" AMC innova con SELEKT, el primer canal programado por inteligencia artificial ",28 de enero de 2021 - 13:52 h,https://www.eldiario.es/cultura/amc-innova-selekt-primer-canal-programado-inteligencia-artificial_1_7174594.html
 Vídeos interactivos e inteligencia artificial: la fórmula de éxito de la valenciana PlayFilm ,28 de enero de 2021 - 11:22 h,https://www.eldiario.es/comunitat-valenciana/territori-start-up/videos-interactivos-e-inteligencia-artificial-formula-exito-valenciana-playfilm_132_7173775.html
 Eurocámara pide regular la Inteligencia Artificial en ámbito civil y militar ,20 de enero de 2021 - 21:15 h,https://www.eldiario.es/politica/eurocamara-pide-regular-inteligencia-artificial-ambito-civil-militar_1_6975273.html
" Un informe alerta del uso de la Inteligencia Artificial en la estrategia militar de la UE: ""Es una amenaza para los europeos"" ",15 de enero de 2021 - 10:12 h,https://www.eldiario.es/tecnologia/informe-alerta-inteligencia-artificial-impulso-militar-ue_1_6751281.html
 Tracasa identifica vías y carreteras con imágenes de satélites superresolucionadas con inteligencia artificial ,13 de enero de 2021 - 11:38 h,https://www.eldiario.es/navarra/ultimas-noticias/tracasa-identifica-vias-carreteras-imagenes-satelites-superresolucionadas-inteligencia-artificial_1_6747868.html
 Sánchez destaca la ética en la inteligencia artificial para una transformación digital centrada en las personas ,12 de noviembre de 2021 - 20:58 h,https://www.eldiario.es/politica/sanchez-destaca-etica-inteligencia-artificial-transformacion-digital-centrada-personas_1_8485886.html
" MarIA,el sistema de inteligencia artificial en español, ya sabe crear textos ",11 de noviembre de 2021 - 13:28 h,https://www.eldiario.es/cultura/maria-sistema-inteligencia-artificial-espanol-crear-textos_1_8480208.html
 Campos a vista de dron: inteligencia artificial frente al pesticida clásico ,11 de octubre de 2021 - 13:21 h,https://www.eldiario.es/economia/campos-vista-dron-inteligencia-artificial-frente-pesticida-clasico_1_8386550.html
 Costa Rica y el BID promoverán uso responsable de la inteligencia artificial ,29 de septiembre de 2021 - 21:21 h,https://www.eldiario.es/tecnologia/costa-rica-bid-promoveran-responsable-inteligencia-artificial_1_8351483.html
" Gobierno Vasco convoca un premio para fomentar la inteligencia artificial, con una dotación de 180.000 euros ",21 de septiembre de 2021 - 15:41 h,https://www.eldiario.es/alava/gobierno-vasco-convoca-premio-fomentar-inteligencia-artificial-dotacion-180-000-euros_1_8323509.html
 La ONU alerta de la expansión de sistemas peligrosos de inteligencia artificial y pide paralizar su uso ,19 de septiembre de 2021 - 22:47 h,https://www.eldiario.es/tecnologia/onu-alerta-expansion-sistemas-peligrosos-inteligencia-artificial-pide-paralizar_1_8308860.html
 El Gobierno lanzará subvenciones la próxima semana por 105 millones para proyectos de inteligencia artificial , 1 de septiembre de 2021 - 12:36 h,https://www.eldiario.es/cantabria/ultimas-noticias/gobierno-lanzara-subvenciones-proxima-semana-105-millones-proyectos-inteligencia-artificial_1_8262863.html
" Poesía, inteligencia artificial y sector agroalimentario en la apertura de los cursos de verano de Baeza ",17 de agosto de 2021 - 14:09 h,https://www.eldiario.es/andalucia/unia/poesia-inteligencia-artificial-sector-agroalimentario-apertura-cursos-verano-baeza_132_8225636.html
 Google equipa al Pixel 6 con un chip propio para explotar al máximo la inteligencia artificial , 2 de agosto de 2021 - 19:25 h,https://www.eldiario.es/tecnologia/google-equipa-pixel-6-chip-propio-explotar-maximo-inteligencia-artificial_1_8191529.html
 Inteligencia Artificial para identificar las mutaciones causantes del cáncer en cada tipo de tumor ,29 de julio de 2021 - 01:27 h,https://www.eldiario.es/tecnologia/inteligencia-artificial-identificar-mutaciones-causantes-cancer-tipo-tumor_1_8179293.html
" ""MarIA"", primer sistema de inteligencia artificial experto en lengua española ",28 de julio de 2021 - 18:20 h,https://www.eldiario.es/cultura/maria-primer-sistema-inteligencia-artificial-experto-lengua-espanola_1_8178437.html
 Alerta con los sesgos de la inteligencia artificial en el uso de datos por policías y jueces para investigar delitos ,19 de julio de 2021 - 22:41 h,https://www.eldiario.es/comunitat-valenciana/alerta-sesgos-inteligencia-artificial-datos-policias-jueces-investigar-delitos_1_8150126.html
 Granada acogerá uno de los centros de desarrollo de Inteligencia Artificial más avanzados de Europa ,19 de julio de 2021 - 16:57 h,https://www.eldiario.es/andalucia/granada/granada-acogera-centros-desarrollo-inteligencia-artificial-avanzados-europa_1_8149628.html
" Nace AI Lab Granada, uno de los mayores centros de desarrollo de Inteligencia Artificial de Europa ",19 de julio de 2021 - 14:05 h,https://www.eldiario.es/edcreativo/nace-ai-lab-granada-mayores-centros-desarrollo-inteligencia-artificial-europa_1_8149418.html
" Experto dice que la inteligencia artificial puede ""desideologizar y objetivar los debates públicos"" ",15 de julio de 2021 - 14:33 h,https://www.eldiario.es/cantabria/ultimas-noticias/experto-dice-inteligencia-artificial-desideologizar-objetivar-debates-publicos_1_8139181.html
 La Inteligencia Artificial ofrece una precisión del 75% en la selección de embriones cromosómicamente normales ,30 de junio de 2021 - 17:02 h,https://www.eldiario.es/comunitat-valenciana/economia/inteligencia-artificial-ofrece-precision-75-seleccion-embriones-cromosomicamente-normales_1_8091624.html
" La RAE pacta con las tecnológicas para que la inteligencia artificial ""hable español y lo hable bien"" ",21 de junio de 2021 - 14:00 h,https://www.eldiario.es/cultura/rae-dara-certificados-calidad-maquinas-hablen-espanol_1_8059496.html
" Inteligencia artificial, la nube o conexiones seguras: algunos retos para la ciberseguridad de tu pyme ",14 de junio de 2021 - 05:00 h,https://www.eldiario.es/edcreativo/inteligencia-artificial-nube-conexiones-seguras-retos-ciberseguridad-pyme_1_8023608.html
 El Gobierno y ADItech organizan una sesión sobre la inteligencia artificial como aceleradora de la economía circular ,10 de junio de 2021 - 14:37 h,https://www.eldiario.es/navarra/ultimas-noticias/gobierno-aditech-organizan-sesion-inteligencia-artificial-aceleradora-economia-circular_1_8024448.html
" ¿Puede (y debe) la Inteligencia Artificial ser justa, ética e inclusiva? ", 9 de junio de 2021 - 10:40 h,https://www.eldiario.es/agencias/debe-inteligencia-artificial-justa-etica-e-inclusiva_1_8018968.html
 La Junta de Andalucía pide al Gobierno rectificar la sede de la Agencia de Inteligencia Artificial que persigue Granada , 4 de abril de 2023 - 17:39 h,https://www.eldiario.es/andalucia/junta-andalucia-pide-gobierno-rectificar-sede-agencia-inteligencia-artificial-persigue-granada_1_10095924.html
 Acabar con vertederos ilegales o controlar erupciones: cómo la inteligencia artificial puede proteger a Canarias del cambio climático , 1 de abril de 2023 - 22:30 h,https://www.eldiario.es/canariasahora/ciencia_y_medio_ambiente/acabar-vertederos-ilegales-controlar-erupciones-inteligencia-artificial-proteger-canarias-cambio-climatico_1_10088648.html
" Cientos de expertos piden parar la ""peligrosa carrera"" de la inteligencia artificial hasta alcanzar un pacto global ",29 de marzo de 2023 - 13:59 h,https://www.eldiario.es/tecnologia/cientos-expertos-piden-parar-peligrosa-carrera-inteligencia-artificial-alcanzar-pacto-global_1_10077563.html
" La transformación digital en datos: El 13,9% de empresas españolas analiza Big Data y el 11,8% utiliza inteligencia artificial ",28 de marzo de 2023 - 10:15 h,https://www.eldiario.es/canariasahora/impulsa-startups/digital-datos-empresas-transformacion-big-data-inteligencia-artificial-impulsa-startups-impulsa-ventures_1_10072734.html
 Consejo Asesor de Inteligencia Artificial se reúne para discutir el avance de la Estrategia Nacional de IA financiada por el Plan de Recuperación , 7 de marzo de 2023 - 11:06 h,https://www.eldiario.es/canariasahora/impulsa-startups/ia-inteligencia-artificial-plan-de-recuperacion-impulsa-ventures-impulsa-startups_1_10010517.html
" Erik Larson: ""Los avances actuales no nos acercan más a tener una inteligencia artificial similar a la humana"" ", 3 de marzo de 2023 - 22:57 h,https://www.eldiario.es/tecnologia/erik-larson-avances-actuales-no-acercan-inteligencia-artificial-similar-humana_128_10001811.html
" Shakira, Hitler o Ibai Llanos: el videoclip que utiliza la inteligencia artificial y mezcla más de 70 personajes ",20 de febrero de 2023 - 13:48 h,https://www.eldiario.es/illes-balears/cultura/shakira-hitler-ibai-llanos-videoclip-utiliza-inteligencia-artificial-mezcla-70-personajes_1_9968096.html
 La inteligencia artificial ChatGPT reabre el debate de la tecnología en las aulas: “Podría ser el fin de los deberes” ,12 de enero de 2023 - 22:46 h,https://www.eldiario.es/tecnologia/inteligencia-artificial-chatgpt-reabre-debate-tecnologia-aulas-deberes_1_9595004.html
 El Hospital Universitario de Canarias y el IAC avanzan en la detección precoz del cáncer de colon a través de la inteligencia artificial ,19 de diciembre de 2022 - 14:05 h,https://www.eldiario.es/canariasahora/ciencia_y_medio_ambiente/hospital-universitario-canarias-iac-avanzan-deteccion-precoz-cancer-colon-traves-inteligencia-artificial_1_9806856.html
" Canarias liderará el proyecto pionero 'Spain Living Lab', que implementará inteligencia artificial en el sector turístico ",14 de diciembre de 2022 - 21:44 h,https://www.eldiario.es/canariasahora/economia/canarias-liderara-proyecto-pionero-spain-living-lab-implementara-inteligencia-artificial-sector-turistico_1_9795082.html
" El silbo gomero, recreado con inteligencia artificial: así suena la melodía que ambienta la Cumbre de la OCDE en Gran Canaria ",14 de diciembre de 2022 - 20:51 h,https://www.eldiario.es/canariasahora/cultura/silbo-gomero-recreado-inteligencia-artificial-suena-melodia-ambienta-cumbre-ocde-gran-canaria_1_9795007.html
 Canarias será la encargada de liderar el proyecto de inteligencia artificial aplicada al turismo a través del programa RETECH ,14 de diciembre de 2022 - 11:18 h,https://www.eldiario.es/canariasahora/impulsa-startups/liderar-proyecto-turismo-programa-retech-inteligencia-artificial-canarias-impulsa-startups-impulsa-ventures-ocde_1_9792356.html
 Programa Nacional de Algoritmos Verdes: desarrollo de una Inteligencia Artificial respetuosa con el medioambiente sostenible y aplicada al desarrollo de acciones contra el cambio climático ,14 de diciembre de 2022 - 10:47 h,https://www.eldiario.es/canariasahora/impulsa-startups/nacional-algoritmos-medioambiente-sostenible-desarrollo-acciones-cambio-climatico-inteligencia-artificial_1_9792196.html
 El alcalde socialista de Granada eleva el tono tras perder la agencia de inteligencia artificial y exige al Gobierno transparencia ,12 de diciembre de 2022 - 20:37 h,https://www.eldiario.es/andalucia/granada/alcalde-socialista-granada-eleva-tono-perder-agencia-inteligencia-artificial-exige-gobierno-transparencia_1_9787277.html
" Inma Martínez, pionera tecnológica de inteligencia artificial: ""La IA no sustituye el trabajo del ser humano, lo mejora"" ",18 de noviembre de 2022 - 19:56 h,https://www.eldiario.es/sevilla/inma-martinez-pionera-tecnologica-inteligencia-artificial-ia-no-sustituye-trabajo-humano-mejora_1_9722868.html
 El Gobierno canario respaldará la candidatura de Gran Canaria para la Agencia Espacial y la de Tenerife para la Agencia de Inteligencia Artificial , 3 de noviembre de 2022 - 18:57 h,https://www.eldiario.es/canariasahora/politica/gobierno-canario-respaldara-candidatura-gran-canaria-agencia-espacial-tenerife-agencia-inteligencia-artificial_1_9680692.html
" Investigadoras promueven la inteligencia artificial al servicio de la igualdad, mundo digital inclusivo y carreras STEAM ", 2 de noviembre de 2022 - 11:19 h,https://www.eldiario.es/canariasahora/impulsa-startups/investigadoras-inteligencia-artificial-igualdad-mundo-digital-inclusivo-carreras-steam-impulsa-ventures-impulsa-startups_1_9674721.html
 El Gobierno de la Junta apoya la candidatura de Granada como sede de Inteligencia Artificial y la nueva Ciudad de la Justicia ,26 de octubre de 2022 - 10:01 h,https://www.eldiario.es/andalucia/granada/gobierno-junta-apoya-candidatura-granada-sede-inteligencia-artificial-nueva-ciudad-justicia_1_9654737.html
 Mazón y su número dos en el PP valenciano se enfrentan al pedir al Gobierno dónde ubicar la Agencia de Inteligencia Artificial ,20 de septiembre de 2022 - 09:40 h,https://www.eldiario.es/comunitat-valenciana/mazon-numero-pp-valenciano-enfrentan-pedir-gobierno-deberia-ubicarse-agencia-inteligencia-artificial_1_9551395.html
 ‘La Vuelta 22’ ahora es más eficiente gracias a la aplicación del ‘big data’ y la inteligencia artificial , 4 de septiembre de 2022 - 05:00 h,https://www.eldiario.es/edcreativo/vuelta-22-ahora-eficiente-gracias-aplicacion-big-data-inteligencia-artificial_1_9267972.html
 Mazón y su número dos en el PP valenciano se enfrentan al pedir al Gobierno dónde ubicar la Agencia de Inteligencia Artificial ,20 de septiembre de 2022 - 09:40 h,https://www.eldiario.es/comunitat-valenciana/mazon-numero-pp-valenciano-enfrentan-pedir-gobierno-deberia-ubicarse-agencia-inteligencia-artificial_1_9551395.html
 ‘La Vuelta 22’ ahora es más eficiente gracias a la aplicación del ‘big data’ y la inteligencia artificial , 4 de septiembre de 2022 - 05:00 h,https://www.eldiario.es/edcreativo/vuelta-22-ahora-eficiente-gracias-aplicacion-big-data-inteligencia-artificial_1_9267972.html
 La Universitat Politècnica de València incorpora el reconocimiento automático de medusas de su APP mediante la inteligencia artificial ,31 de julio de 2022 - 00:00 h,https://www.eldiario.es/comunitat-valenciana/universitat-politecnica-valencia-incorpora-reconocimiento-automatico-medusas-app-mediante-inteligencia-artificial_1_9206599.html
 Las seis universidades públicas de Madrid se unen a la Red ELLIS de Inteligencia Artificial para atraer talento internacional ,30 de junio de 2022 - 11:44 h,https://www.eldiario.es/canariasahora/impulsa-startups/universidades-madrid-atraer-talento-internacional-inteligencia-artificial-impulsa-startups-impulsa-ventures-red-ellis_1_9131869.html
 Una exposición en A Coruña permite oler gracias a la inteligencia artificial la flor de un árbol extinguido hace un siglo ,23 de junio de 2022 - 23:07 h,https://www.eldiario.es/galicia/exposicion-coruna-permite-oler-gracias-inteligencia-artificial-flor-arbol-extinguido-siglo_1_9106873.html
" Rodríguez-Piñero: “La universidad, la empresa y la política deben colaborar para convertir a la UE en referente y alternativa a China y EEUU en Inteligencia Artificial” ",17 de junio de 2022 - 14:25 h,https://www.eldiario.es/comunitat-valenciana/rodriguez-pinero-empresa-universidad-politica-deben-colaborar-convertir-union-europea-referente-alternativa-mundial-china-eeuu-inteligencia-artificial_1_9093626.html
" Ideko presentará en la BIEMH 2022 sus últimos avances en inteligencia artificial, precisión, robótica y composites ", 9 de junio de 2022 - 18:25 h,https://www.eldiario.es/gipuzkoa/ideko-presentara-biemh-2022-ultimos-avances-inteligencia-artificial-precision-robotica-composites_1_9069796.html
 La nueva asociación de estudiantes Machine Learning monitoriza el Mar Menor mediante Inteligencia Artificial ,31 de mayo de 2022 - 13:41 h,https://www.eldiario.es/murcia/sociedad/nueva-asociacion-estudiantes-machine-learning-monitoriza-mar-menor-mediante-inteligencia-artificial_1_9039673.html
 El Gobierno foral elige a Gorka García Rodero como gerente del nuevo Centro de Investigación en Inteligencia Artificial ,28 de mayo de 2022 - 10:43 h,https://www.eldiario.es/navarra/ultimas-noticias/gobierno-foral-elige-gorka-garcia-rodero-gerente-nuevo-centro-investigacion-inteligencia-artificial_1_9032413.html
 Industria apoya un proyecto de I+D+i de Textil Santanderina sobre inteligencia artificial y deep learning ,15 de abril de 2022 - 11:36 h,https://www.eldiario.es/cantabria/ultimas-noticias/industria-apoya-proyecto-i-d-i-textil-santanderina-inteligencia-artificial-deep-learning_1_8917348.html
 Tracasa logra el primer puesto en una prueba internacional para clasificar tipos de cultivos con inteligencia artificial ,14 de abril de 2022 - 12:50 h,https://www.eldiario.es/navarra/ultimas-noticias/tracasa-logra-primer-puesto-prueba-internacional-clasificar-tipos-cultivos-inteligencia-artificial_1_8915803.html
 Una startup andaluza crea una web que facilita traducciones juradas en tiempo real con inteligencia artificial ,28 de marzo de 2022 - 12:48 h,https://www.eldiario.es/andalucia/startup-andaluza-crea-web-facilita-traducciones-juradas-tiempo-real-inteligencia-artificial_1_8867725.html
" Sanidad invita a 7.200 canarios a participar en el proyecto ‘Cuídat-e’, una iniciativa de salud basada en la inteligencia artificial ",15 de marzo de 2022 - 12:14 h,https://www.eldiario.es/canariasahora/lapalmaahora/sociedad/sanidad-invita-7-200-canarios-participar-proyecto-cuidat-e-iniciativa-salud-basada-inteligencia-artificial_1_8831571.html
 De la biotecnología a la inteligencia artificial en la agricultura:  ExpoAgro Canarias vuelve a abrir sus puertas en Gran Canaria ,25 de febrero de 2022 - 15:11 h,https://www.eldiario.es/canariasahora/eldiario-agricola/biotecnologia-inteligencia-artificial-agricultura-expoagro-canarias-vuelve-abrir-puertas-gran-canaria_1_8782862.html
 La Comunitat Valenciana y Canarias colaboran en un proyecto de 'big data' e inteligencia artificial para personalizar la atención sanitaria ,23 de febrero de 2022 - 19:54 h,https://www.eldiario.es/comunitat-valenciana/comunitat-valenciana-canarias-colaboran-proyecto-big-data-e-inteligencia-artificial-personalizar-atencion-sanitaria_1_8776183.html
" Lanzadera suma más de 50 nuevas startups que innovan en sectores como el metaverso, el blockchain o la inteligencia artificial ",31 de enero de 2022 - 10:06 h,https://www.eldiario.es/comunitat-valenciana/territori-start-up/lanzadera-suma-50-nuevas-startups-innovan-sectores-metaverso-blockchain-inteligencia-artificial_132_8702917.html
" Inteligencia Artificial, análisis de datos y cibermedicina: un proyecto de innovación busca soluciones en salud mental ",22 de enero de 2022 - 23:05 h,https://www.eldiario.es/comunitat-valenciana/politica/inteligencia-artificial-analisis-datos-cibermedicina-proyecto-innovacion-busca-soluciones-salud-mental_1_8667202.html
 Unidas Podemos pide regular uso de tecnologías de Inteligencia Artificial para labores de vigilancia policial , 4 de noviembre de 2021 - 17:37 h,https://www.eldiario.es/politica/unidas-pide-regular-tecnologias-inteligencia-artificial-labores-vigilancia-policial_1_8460363.html
" Fármacos biológicos, inteligencia artificial y genética: así se ha gestado la ola de innovación de la medicina actual ",17 de octubre de 2021 - 05:00 h,https://www.eldiario.es/edcreativo/farmacos-biologicos-inteligencia-artificial-genetica-gestado-ola-innovacion-medicina-actual_1_8395238.html
" La Agencia Digital de Andalucía ofrece cursos 'on line' de iniciación en 'big data', inteligencia artificial o robótica ",10 de octubre de 2021 - 16:56 h,https://www.eldiario.es/andalucia/agencia-digital-andalucia-ofrece-cursos-on-line-iniciacion-big-data-inteligencia-artificial-robotica_1_8384788.html
" Antonella Broglia señala la inteligencia artificial y el cuidado humano entre los sectores laborales ""pujantes"" en 2030 ",27 de mayo de 2016 - 16:02 h,https://www.eldiario.es/cantabria/ultimas-noticias/antonella-broglia-inteligencia-artificial-laborales_1_3978097.html
" El cordobés Andrés del Campo Novales, único español galardonado en el mayor concurso de inteligencia artificial ", 7 de octubre de 2017 - 11:38 h,https://www.eldiario.es/andalucia/cordoba/andres-campo-novales-galardonado-inteligencia_1_3144527.html
" Fundación Consejo España-Japón premia a la empresa NTT, que abrirá en Barcelona un centro de inteligencia artificial ",30 de octubre de 2019 - 16:40 h,https://www.eldiario.es/politica/fundacion-consejo-espana-japon-ntt-barcelona_1_1282178.html
 La Facultad de Informática del Campus de Gipuzkoa impartirá el próximo año  el nuevo grado de Inteligencia Artificial ,24 de enero de 2020 - 16:49 h,https://www.eldiario.es/euskadi/euskadi/facultad-informatica-gipuzkoa-inteligencia-artificial_1_1062766.html
" El PIB mundial será un 14 % mayor en 2030 gracias a la inteligencia artificial, según PwC ",19 de julio de 2017 - 15:35 h,https://www.eldiario.es/tecnologia/pib-mundial-inteligencia-artificial-pwc_1_3272242.html
 El Gobierno valenciano lanza un cuestionario online sobre el coronavirus para estudiar mediante inteligencia artificial su impacto y evolución ,30 de marzo de 2020 - 22:47 h,https://www.eldiario.es/comunitat-valenciana/cuestionario-coronavirus-inteligencia-artificial_1_1103456.html
 One Milion Bot y Cuadernos Rubio: recursos de inteligencia artificial y educación gratis para ayudar en la crisis del coronavirus ,25 de marzo de 2020 - 22:24 h,https://www.eldiario.es/comunitat-valenciana/empresas-servicios-esenciales-crecen-covid-19_1_1005316.html
" ""Es más eficiente poner en cuarentena a quienes tienen una alta probablidad de estar contagiados que a todo el mundo, y la inteligencia artificial lo permite"" ",16 de marzo de 2020 - 22:54 h,https://www.eldiario.es/comunitat-valenciana/cuarentena-probablidad-contagiados-inteligencia-artificial_1_1022559.html
" Artistas que usan inteligencia artificial para amplificar su creatividad: ""No nos interesa reproducir cosas que ya están hechas"" ", 8 de febrero de 2020 - 21:27 h,https://www.eldiario.es/tecnologia/arte-inteligencia-aritficial_1_1082033.html
 Transporte público más ajustado a las necesidades de los usuarios gracias al 'big data' y la inteligencia artificial , 5 de febrero de 2020 - 13:47 h,https://www.eldiario.es/canariasahora/nekuni/transporte-publico-guaguas-big-data-inteligencia-artifical_1_1146949.html
" Un investigador denuncia que Silicon Valley paga estudios sobre ""la ética de la Inteligencia Artificial"" para impedir su regulación ",23 de diciembre de 2019 - 21:14 h,https://www.eldiario.es/tecnologia/inteligencia-artificial-silicon-valley-controvertidas_1_1175569.html
" Pedro Duque aboga por una reforma educativa que permita a ""toda la población"" ser partícipe de la Inteligencia Artificial ",16 de diciembre de 2019 - 17:02 h,https://www.eldiario.es/comunitat-valenciana/pedro-duque-educativa-inteligencia-artificial_1_1185384.html
 Un informe de la ONU alerta sobre el uso de la tecnología y la Inteligencia Artificial para vigilar y castigar a las personas más pobres ,16 de octubre de 2019 - 22:25 h,https://www.eldiario.es/tecnologia/onu-tecnologia-inteligencia-artificial-castigar_1_1470236.html
 Cepsa incorpora la inteligencia artificial a la gestión de recursos humanos mediante un pionero asistente virtual , 8 de julio de 2019 - 18:07 h,https://www.eldiario.es/canariasahora/tenerifeahora/economia/cepsa-incorpora-inteligencia-artificial-asistente_1_1444965.html
 La empresa de inteligencia artificial de los Aznar vende una falsa alianza con la única agencia española de rating ,21 de enero de 2019 - 22:11 h,https://www.eldiario.es/economia/empresa-inteligencia-artificial-aznar-espanola_1_1735084.html
 La Inteligencia Artificial va rápido: un solo algoritmo aprende a ganar en tres juegos de estrategia diferentes ,10 de diciembre de 2018 - 21:06 h,https://www.eldiario.es/tecnologia/inteligencia-artificial-algoritmo-estrategia-diferentes_1_1795346.html
" Fundación Aquae estrena Aqu@bot, aplicación de inteligencia artificial especializada en cambio climático ",15 de junio de 2018 - 13:00 h,https://www.eldiario.es/murcia/espacio-edm/fundacion-aquae-aqubot-inteligencia-especializada_132_2071693.html
 Expertos en inteligencia artificial piden boicotear a una universidad surcoreana por si desarrolla robots asesinos , 6 de abril de 2018 - 21:05 h,https://www.eldiario.es/internacional/theguardian/expertos-inteligencia-artificial-universidad-surcoreana_1_2190466.html
 ¿Serán las máquinas con Inteligencia Artificial la nueva especie dominante  del planeta? Un nuevo fallo de Mercado ,28 de enero de 2018 - 13:09 h,https://www.eldiario.es/canariasahora/canarias-opina/maquinas-inteligencia-artificial-dominante-mercado_132_2819102.html
 La Inteligencia Artificial permitirá incorporar a las vías públicas vehículos sin conductor en un plazo de 10 a 15 años , 9 de noviembre de 2011 - 14:02 h,https://www.eldiario.es/canariasahora/politica/inteligencia-artificial-permitira-incorporar-vehiculos_1_4461398.html
" Andrés Ortiz, experto en inteligencia artificial: ""La tecnología puede ser graciosa al principio, pero también peligrosa"" ",19 de agosto de 2021 - 21:19 h,https://www.eldiario.es/andalucia/unia/tecnologia-graciosa-principio-peligrosa-andres-ortiz_132_8229690.html
 Madrid aplica la inteligencia artificial por primera vez en un proceso electoral a través del robot Sophia , 3 de mayo de 2021 - 13:24 h,https://www.eldiario.es/politica/madrid-aplica-inteligencia-artificial-primera-vez-proceso-electoral-traves-robot-sophia_1_7893712.html
" Bruselas quiere prohibir ""sistemas de identificación biométrica remota en espacios públicos"" en su regulación de la inteligencia artificial ",21 de abril de 2021 - 16:52 h,https://www.eldiario.es/tecnologia/bruselas-quiere-prohibir-sistemas-identificacion-biometrica-regulacion-inteligencia-artificial_1_7844664.html
 La Junta de Andalucía plantea usar inteligencia artificial para recopilar comentarios de funcionarios en redes y medios de comunicación ,15 de abril de 2021 - 12:59 h,https://www.eldiario.es/andalucia/junta-andalucia-plantea-inteligencia-artificial-recopilar-comentarios-funcionarios-redes-medios-comunicacion_1_7824028.html
 Microsoft hace la segunda mayor compra de su historia: 19.700 millones por una empresa de inteligencia artificial ,13 de abril de 2021 - 12:10 h,https://www.eldiario.es/tecnologia/microsoft-anuncia-compra-nuance-19-700-millones-dolares_1_7797505.html
 El Ayuntamiento quiere abrir un Centro de Inteligencia Artificial en el local cedido a la Casa de Cultura de Chamberí , 7 de abril de 2021 - 12:02 h,https://www.eldiario.es/madrid/somos/chamberi/noticias/ayuntamiento-quiere-abrir-centro-inteligencia-artificial-local-cedido-casa-cultura-chamberi_1_7383629.html
" Un vídeo recrea con inteligencia artificial la imagen y la voz de un periodista asesinado en México: ""Aclaren este crimen"" ",29 de octubre de 2020 - 16:42 h,https://www.eldiario.es/internacional/video-recrea-inteligencia-artificial-imagen-voz-periodista-asesinado-mexico-aclaren-crimen_1_6372262.html
